path,format,bytes,sha256,origin
07_Templates/instagram/instagram-carousel-05.svg,svg,4090,e4ee3c9fbffd359e68ffad79c18826f63b7bd316344784de76def6623e63c501,preserved
07_Templates/instagram/instagram-square-template.png,png,118144,fd7e5bc34df25cc5d101dd9847150c9639e2415495e37ddba37ec6e73e620a81,preserved
07_Templates/instagram/instagram-square-template.svg,svg,4078,df2d4c2e8b989d1f91e0c4ac085850639a7ac1c68a17d26143b726e86997af37,preserved
07_Templates/instagram/v2-carousel-01.png,png,71797,7e4fadec7fff2265af78bc41a4129116b74c0e80a847ac4ee3ad0d41bb8e133c,new
07_Templates/instagram/v2-carousel-01.svg,svg,341282,cd3fa90c7c25e6bc427fcb5b7a0b401d7681b7450b348f8d1c9dd5aa27b380c0,new
07_Templates/instagram/v2-carousel-02.png,png,77076,4c75473eba3ba981bf028dbb4dc95453abcbe85bc3e1fef78bd7da4389f01890,new
07_Templates/instagram/v2-carousel-02.svg,svg,341308,bd4c6ebdfaa31aea5b099e2fdd7da2c5edefb9280ee55fca558588107777c059,new
07_Templates/instagram/v2-carousel-03.png,png,76763,ab2cb50c2e7ddf0721ab0080a83f6d3a8b81f57a36f81c35609d1695c70a2f5d,new
07_Templates/instagram/v2-carousel-03.svg,svg,341291,51cf3e7cad6e9df4cef7b16eda311841ca3369b09c277194061490580c853ea0,new
07_Templates/instagram/v2-carousel-04.png,png,72991,f89b16129b1236a6c2c57265b5e7671f910cb1adaa054bee6e81969724063723,new
07_Templates/instagram/v2-carousel-04.svg,svg,341286,5d9865f76b8ef056c59fc7ecb2c2fce85f9eb69f6914a73c8f5f349b1116d1b8,new
07_Templates/instagram/v2-carousel-05.png,png,81935,8bb2cc9584678abd5687e55a9e4dc230a182f6e217d56533e8e99af37948cb00,new
07_Templates/instagram/v2-carousel-05.svg,svg,341403,5ab93fa0b982bb457a41bdb09cb1be1f7b363e065f9e7276f38d35a623e83c2d,new
07_Templates/instagram/v2-instagram-square.png,png,63442,df66c68499faabc64838650ef585fca4651e1fc2b38a1ea1f02a242172f0198e,new
07_Templates/instagram/v2-instagram-square.svg,svg,341281,656d26d1538567c8efede7c70c7a1aed81dfd060c7d50153358f059b691caba9,new
07_Templates/linkedin/linkedin-social-template.png,png,70178,1206377d2b58eb130bbfd24cfb590da901b22d0939992d6a95f2a8871ccc8b96,preserved
07_Templates/linkedin/linkedin-social-template.svg,svg,3727,0b98d475ecd035b726160f6f40ac97462f61a78922fc32bceeaa32f783480901,preserved
07_Templates/linkedin/v2-linkedin.png,png,61805,6562de3704b5737184866e290c6a392bf519af628425399b3d47421c3b9a419a,new
07_Templates/linkedin/v2-linkedin.svg,svg,341197,36ffac5512c1b9b3c5a8f62de360246bd750836cbbeecf33a1f1067bdd7ed8fd,new
07_Templates/opengraph/opengraph-1200x630.png,png,64984,97a0700524ac6d8e7409c7053248079c00be2595fd4482cf18f37eed17e38403,preserved
07_Templates/opengraph/opengraph-1200x630.svg,svg,3729,fab3ad6682718a249ebc1e78882f7fe7617ac1dddfa778d1d1b25c636db13750,preserved
07_Templates/opengraph/v2-opengraph.png,png,58860,ad6d569d6c8f00f1f174360d0bd7797e0efab0508b941b959c485641bf6fd062,new
07_Templates/opengraph/v2-opengraph.svg,svg,341195,f3a87a01500146dc121b5e097fb6ce79fd8425c08d85c7ce1874e87a88739099,new
07_Templates/presentation/condo-ninja-presentation-template.pptx,pptx,703670,4da3c9695c586e56f9522b7609cbe54ee42bc6413a677af822fc0fec4bfdc348,preserved
07_Templates/product/dashboard-desktop.png,png,146737,3ab990ed454180105a2d24f0a532e82aee2883a09ee5d3aa8a1cb8ec1e9352ee,preserved
07_Templates/product/dashboard-desktop.svg,svg,7310,54b3c3475b69044cfd4c12c9e956917783a1de08bbbb0ad450669fb24e6dbf8e,preserved
07_Templates/product/dashboard-mobile.png,png,74950,a47c9240fa5d2233b3e3dd0bb347896b7f523380a3e90d1341d65980e38416a5,preserved
07_Templates/product/dashboard-mobile.svg,svg,5361,e95ebb706c88fb6d6cf468aa877e43b258ad3058d6a20d920e772481a7e9c62e,preserved
07_Templates/product/raio-x-achado.png,png,118648,92f634ebdb4e5d12a207211188e37ccbc963ac5751c306dc263906fbe93500db,preserved
07_Templates/product/raio-x-achado.svg,svg,5402,7f49ebad869d99aaa3007f56a56c6acc0f5bc90262bd7b2834df9e1b7a7f721b,preserved
07_Templates/product/raio-x-demo.html,html,4794,fe4ce5c336f76e0249b6e3bfc1f351b0e74228ef68034a837a73931aaf5b3965,new
07_Templates/report/institutional-letterhead-a4.pdf,pdf,19428,3b9e3c9c3ac76a5f9a46e35b1c7fd3168e6f33b6246fcaa222cd50b3c9bca508,preserved
07_Templates/report/institutional-letterhead-a4.png,png,24893,3ecf500a00b46d7ebe3d9300746be92d748fff64b138606b0f3e44accfc5d9b3,preserved
07_Templates/report/institutional-letterhead-a4.svg,svg,3464,91ba95b62631c4724e196b35da7030301ab426dbe072db91ad2b8af5fec68375,preserved
07_Templates/report/report-cover-a4.pdf,pdf,25048,63d504a6c023208097d264b99148bb33beca1431fde427998109a524f0ac0ac0,preserved
07_Templates/report/report-cover-a4.png,png,93209,dee4fffc4f7188177035c7875267a0114abc9b76118c33892dfd73d58d536749,preserved
07_Templates/report/report-cover-a4.svg,svg,4157,c0f026b4a73e4c7f6fe3a33e49a4f362afbf86179136a89854fb3401047ba336,preserved
07_Templates/report/v2-institutional-cover.png,png,111388,232c6f7f5c8985870a547d408835347f6cd4aedbf70274db8a4a6baf7f420538,new
07_Templates/report/v2-institutional-cover.svg,svg,341456,450697667c2063a5af203edd6e0f886e74af3017fe253a5357311423d83aa4b1,new
07_Templates/report/v2-report-cover.png,png,94286,37e7d9a560fd3776e8fb791644ea71d06b3aafd310aba1ce2c4dd1aaf22dc294,new
07_Templates/report/v2-report-cover.svg,svg,341314,2bfab6875c42dd0f873670e587ed74b0ce4efbdb9aec4ee85f6fd586d3bb0deb,new
07_Templates/stories/story-template.png,png,112968,fc40d181f4ef48ecf7d876a3d649fb1286419ef554784ac3f0dbe6afc3616704,preserved
07_Templates/stories/story-template.svg,svg,3954,ca370e26f312940fb6675267c65d2a7ff53109471f31f008037ee38e1f356e7b,preserved
07_Templates/stories/v2-story.png,png,89111,9fd582999d7d960f2c5e48dc90b9aaf3883dc75dab8edc271be4efd7abb67a57,new
07_Templates/stories/v2-story.svg,svg,341384,94300af1f23eca21c9f83c276e996c4227cf3f08bb13b128591c8cff7b2a02ba,new
07_Templates/whatsapp/v2-whatsapp-share.png,png,63908,9b56c2ce1b24df5af460f003e9db4f7af40ead24a6a706d2da4240099a4bd0f3,new
07_Templates/whatsapp/v2-whatsapp-share.svg,svg,341211,cf9a269f61c0b17035b8338f5abe102bf861f9f5d77df5e914c8b395407afc5a,new
07_Templates/whatsapp/whatsapp-share-card.png,png,74523,97faa880702d740f45d6deeefeba15ccd9876fddcb2f02ca2be76e4edf6131f1,preserved
07_Templates/whatsapp/whatsapp-share-card.svg,svg,3937,3dbdd6b664f43c4d24fec2c2ffb7d8a15357751f351b337a390fff556d40c60e,preserved
08_Data_Visualization/examples/benchmark-demo.json,json,1451,824706cdb3f610eb99f1156778d6440d3ea2f2717500cac3ee19ad4593fdcdba,new
08_Data_Visualization/examples/benchmark-elevadores.png,png,66041,a294f78e181d6b45079d08f81d7c321d22c9c67146db2735d53f7c154b375d6c,preserved
08_Data_Visualization/examples/benchmark-elevadores.svg,svg,2103,4a4b9f57a652716bfa75ad681550f8ce141603e14544b21ccd3b63963e291357,preserved
08_Data_Visualization/specifications/data-visualization-guidelines.md,md,1228,419c03d0fcac5af9e65dac65baa6c1310a709d805ec67f2a8f2a6d6f5417331c,modified
09_Governance_Seal/concepts/nivel-0.png,png,21382,f8b43444baaacf55e7128ee27eb840a361b5ff3cf2a8d2d83d34911ce3e2da76,modified
09_Governance_Seal/concepts/nivel-0.svg,svg,294642,e7a3f12b6337ca71cb4f202e755c3bbe754f8563c43f278ff24b4207f2ecfe78,modified
09_Governance_Seal/concepts/nivel-1.png,png,20710,aa3664ad65a8a33fd2bb38f8bccb95d65901eba0fcd0f0a83a5fba221f6d2488,modified
09_Governance_Seal/concepts/nivel-1.svg,svg,294635,b373ce941a757c687c976e9d7dcab75fab933ef6d35df1d567938c2c2a2972be,modified
09_Governance_Seal/concepts/nivel-2.png,png,21394,1fbfe154192d856525764739f39d2ff3a872a8c77d26c968e15704b615ea036e,modified
09_Governance_Seal/concepts/nivel-2.svg,svg,294636,edcc0f05fe521b47f400d54b0a368e12186b7624d64a4ea6bb9124d412839b79,modified
09_Governance_Seal/concepts/nivel-3.png,png,21775,f940ed1f63beb1edaf3db9207e2c5a5296fca79c0c13fe6899c78f73913ee3aa,modified
09_Governance_Seal/concepts/nivel-3.svg,svg,294635,f70ccafb3a6dfa4524f43960b64da8b2a7e2b63f599d42c751cf15425eb085e9,modified
09_Governance_Seal/specifications/README.md,md,930,8f24aca567f5664d64b43f035099917614b99e8f00d2dff1715f4ebe49f61ebe,modified
10_Motion/examples/motion-demo.html,html,2862,8815285ca9d35ed48f4ce421e1075e7f6671bdd911a1e80d75e23c1ffac60bc1,preserved
10_Motion/guidelines/motion-guidelines.md,md,564,63e83ff712dc487b7c45c2c4652785dc3808bb5dfbffe94565eefd0aae7fca5f,modified
11_Brand_Site/README.md,md,660,503b3d6c6eeb7cffb970446290e4be31e6034ef82d35d501af86276138dadab6,modified
11_Brand_Site/assets/app-dashboard.png,png,146737,3ab990ed454180105a2d24f0a532e82aee2883a09ee5d3aa8a1cb8ec1e9352ee,preserved
11_Brand_Site/assets/app-mobile.png,png,74950,a47c9240fa5d2233b3e3dd0bb347896b7f523380a3e90d1341d65980e38416a5,preserved
11_Brand_Site/assets/app-rayx.png,png,118648,92f634ebdb4e5d12a207211188e37ccbc963ac5751c306dc263906fbe93500db,preserved
11_Brand_Site/assets/app-social.png,png,118144,fd7e5bc34df25cc5d101dd9847150c9639e2415495e37ddba37ec6e73e620a81,preserved
11_Brand_Site/assets/chart-benchmark.png,png,66041,a294f78e181d6b45079d08f81d7c321d22c9c67146db2735d53f7c154b375d6c,preserved
11_Brand_Site/assets/favicon.ico,ico,15086,d57e50f0c42ea889837846c3c38a6a095e270c305557d89cf68aa93d47dc1ce3,preserved
11_Brand_Site/assets/fonts/Geist-Medium.ttf,ttf,72996,a8eefb873ba9c9020665f8a98302697ce1f3b79ab2deef6ee508c0ca6a82e876,preserved
11_Brand_Site/assets/fonts/Geist-Regular.ttf,ttf,72916,ccce59465ae5c61930ada5453834f60500fbd95084d85db63e0e65fad0125455,preserved
11_Brand_Site/assets/fonts/Geist-SemiBold.ttf,ttf,73048,7171f481b121803d007f5c6c76cd9988c0d41cce4202db9a18dff9945505d36d,preserved
11_Brand_Site/assets/fonts/GeistMono-Medium.ttf,ttf,71212,5c1b7b77c2d6132460f03b60c175adc80da1ebd0b418c785135b1aed27a28b30,preserved
11_Brand_Site/assets/fonts/GeistMono-Regular.ttf,ttf,71160,7022da390e9b401ea35b722f8ed2376948e70add10954bc798839b4bfe17ef3f,preserved
11_Brand_Site/assets/fonts/Goldman-Regular.ttf,ttf,76168,3c73352d9ab40dc592fd5f2fc91dd55e686f8b8c48b67ffb74c5e0ff184f3b0b,preserved
11_Brand_Site/assets/logos/condo-ninja-lockup-horizontal-on-dark.svg,svg,9974,c76334dca5b563ddcf53a8315c5aef6a17530a0b4217cb7bfd908ad07f292ee4,modified
11_Brand_Site/assets/logos/condo-ninja-lockup-horizontal-on-light.svg,svg,9974,e1e95cf23ff68eb4fe948552d41537139a0ee72c5876a884b3d837d1b6257dcb,modified
11_Brand_Site/assets/logos/condo-ninja-lockup-monochrome-black.svg,svg,6307,4bd6764266bd0c0a172f5948187674d7e28986cddeee28b4ab4456c5c0dcd99f,modified
11_Brand_Site/assets/logos/condo-ninja-lockup-monochrome-blue.svg,svg,6348,78ddb784981ef0ad35497fd3cfb7f7881de602a71da0d5090d09326df946a017,modified
11_Brand_Site/assets/logos/condo-ninja-lockup-monochrome-white.svg,svg,6348,53197fe9e05219b7430ac665b471a7bee8babe242f5c7a8b8d90f471084f2f4e,modified
11_Brand_Site/assets/logos/condo-ninja-lockup-vertical-on-dark.svg,svg,9889,62e1dd6ccea5c34ba2c5a9f65844af523b61ceedbe8c26ede4819865ff21bde6,modified
11_Brand_Site/assets/logos/condo-ninja-lockup-vertical-on-light.svg,svg,9889,baedac2ee25d98166b309efb30aa1e5842c98afee6bff27ece045916f3761b85,modified
11_Brand_Site/assets/logos/condo-ninja-symbol-fullcolor.svg,svg,2881,8c7fcd6449b92ef64c4ea333ff2c88c39cb5d8e67ffd26baa463248dedc9f2fe,preserved
11_Brand_Site/assets/logos/condo-ninja-symbol-simplified.svg,svg,438,5296af528d71d7bf7c961811ff191a122eab862206eef5c17c673b2e596bd577,preserved
11_Brand_Site/assets/logos/condo-ninja-wordmark-ink.svg,svg,4300,0ced91bb83836635b9456b554d6dadfda97e439de7300a84f44e84304276a85e,modified
11_Brand_Site/assets/logos/condo-ninja-wordmark-white.svg,svg,4300,05328e49739a7d29d8933809cdd1d2e062134482c166320170e76cec113c82a6,modified
11_Brand_Site/assets/logos/v2-condo-ninja-lockup-horizontal-on-dark.svg,svg,9974,c76334dca5b563ddcf53a8315c5aef6a17530a0b4217cb7bfd908ad07f292ee4,new
11_Brand_Site/assets/logos/v2-condo-ninja-lockup-horizontal-on-light.svg,svg,9974,e1e95cf23ff68eb4fe948552d41537139a0ee72c5876a884b3d837d1b6257dcb,new
11_Brand_Site/assets/logos/v2-condo-ninja-lockup-monochrome-white.svg,svg,6348,53197fe9e05219b7430ac665b471a7bee8babe242f5c7a8b8d90f471084f2f4e,new
11_Brand_Site/assets/opengraph.png,png,17658,a3eac9e5fb308417a12fda3f35ac2444e66402c39a1fd6e10a5f7de3a47ee612,preserved
11_Brand_Site/assets/patterns/evidence-network.svg,svg,918,ae1610f75da815c669a968effc2aff5d197f031a71b1afdafd9524f848fb72f4,preserved
11_Brand_Site/assets/patterns/facet-field-dark.svg,svg,972,d28a74fb023fe4bba767ca31553a65fd673b111059fa75516107af2e88950f62,preserved
11_Brand_Site/assets/patterns/facet-field-light.svg,svg,603,ee1fbc654c5755fd3250dbffe961915849765f01a3da056c0fd806b9054612ee,preserved
11_Brand_Site/assets/patterns/scan-grid.svg,svg,773,d1ce4e3b521f78342b0305aa80f8f499df3793dfa8c7690ab0923c4127b3b41a,preserved
11_Brand_Site/assets/report-cover.png,png,93209,dee4fffc4f7188177035c7875267a0114abc9b76118c33892dfd73d58d536749,preserved
11_Brand_Site/assets/seal-0.png,png,21382,f8b43444baaacf55e7128ee27eb840a361b5ff3cf2a8d2d83d34911ce3e2da76,modified
11_Brand_Site/assets/seal-1.png,png,20710,aa3664ad65a8a33fd2bb38f8bccb95d65901eba0fcd0f0a83a5fba221f6d2488,modified
11_Brand_Site/assets/seal-2.png,png,21394,1fbfe154192d856525764739f39d2ff3a872a8c77d26c968e15704b615ea036e,modified
11_Brand_Site/assets/seal-3.png,png,21775,f940ed1f63beb1edaf3db9207e2c5a5296fca79c0c13fe6899c78f73913ee3aa,modified
11_Brand_Site/assets/share-card.png,png,74523,97faa880702d740f45d6deeefeba15ccd9876fddcb2f02ca2be76e4edf6131f1,preserved
11_Brand_Site/assets/social-avatar.png,png,41118,78530c9083015bf7a6117a1a6c966dd4dd760ab1a292a57f43395d7a4cc82033,preserved
11_Brand_Site/brand-concept-standalone.html,html,2409621,02f3e1eb1ae799ff5ec45a7c2dcb2afa6686103222cff76e7502fd73c7948d86,modified
11_Brand_Site/index.html,html,17642,59c3c11612150e8777378e835a43338fa9ce8b88e5812a66ce5ae9812321dca9,modified
11_Brand_Site/script.js,js,3138,f53cc890857ed071e3c7ebc45a641083d92a1fb7792ade2d3549a4d4138b2053,modified
11_Brand_Site/styles.css,css,17551,c52ba6a5e1cf92a6a6ac8704fe88014f06f48f85b4564f5a08eb84643ef672ef,modified
12_Developer/QA-REPORT.md,md,3915,776a37f98844545de77c8454dc4e07e21c7b5e48b6633a67a42ecb2f7c3fb47c,modified
12_Developer/README.md,md,2635,507fca40f84a75f51dcf38f2343801767de27065970440bf5aaf10edbe577667,modified
12_Developer/brand-tokens.json,json,5416,c8e9bf5e3e65a078ed10fbefdf9de662a684d18cdf16b3b3eb70723917aac4ac,modified
12_Developer/build-templates.py,py,6720,5b95348639df073eb28aa86c97d21257a281aa73db00712d971e9f4f68a1a08f,new
12_Developer/build-v2.py,py,41928,a21bacf36a573431676497fb8d2d73a9f3a4429130007b3f91963c1d795bda86,new
12_Developer/package-v2.py,py,8934,a2d1965d99fa5e32c03ceb7ef98c27664d4e307b8f5fe943f57c500641ecd56c,new
12_Developer/render-assets.mjs,mjs,1299,afe6114f38465ca823f9f1bcc4f2627062bb48ddb379b1ce6c3885540037da46,new
12_Developer/render-book.py,py,10309,61cf5d510086b377f767b1f1ac923c563994da1f5d87ed6339a9c061a3c364dc,new
12_Developer/tailwind-brand-config.js,js,1184,2f873572434290f9056f00f1eafd56cd8750f180a5c4855d7c27da7d13b3a600,modified
12_Developer/tailwind-brand-v4.css,css,405,df78f92d78924ec794dbbc8a37463a194a580885a9f49c6796bda20c06526564,new
12_Developer/template-renders.json,json,742,dba7131df3fc950929d3da3d988c6e827893abdc4bb49bd1ba30b760901aed2c,new
12_Developer/variables.css,css,4656,42716d09b912ee14d3a403e7563741a7cf526f83fbe00bc6095ce7e08d34e843,modified
12_Developer/verify-v2.py,py,3478,dffcb185e81cebbf17ff6026e108a3b24ee565879a9d6412b76204b9e7db39ba,new
13_Reference_Assets/01-simbolo-oficial-referencia.png,png,898797,8322ed8da13c8032dfdfcace86c98e7bed6ba0e5f0622927a580e8c22821d476,preserved
13_Reference_Assets/02-lockup-proporcao-referencia.png,png,893168,dcec213358fdd9cafe50909c9b51143665a68e2fc534a0fd8d5849ef7eaad50a,preserved
BRAND-STRATEGY.md,md,11262,fe0848bee98c7b2084823d599be8c34b8369e713bdda2d3dd0dbc20ed145be57,modified
README.md,md,1733,b03056a1672febaafffa1e1c25e709d04b2c318a4c8ada029790bc17a2522ffa,modified
START-HERE.html,html,1346,f4f9bd30cc4225b0e321049474dbe897c317ab58bc16351743cc60b2a0417556,new
